S.no,Filename,Start Time,End TIme,Size,Altitude,,upper_left_latitude,upper_left_longitude,upper_right_latitude,upper_right_longitude,lower_left_latitude,lower_left_longitude,lower_right_latitude,lower_right_longitude,projection,Area
1479,ch2_tmc_ncf_20191128T1222225984_d_img_cnb.zip,2019-11-28T12:22:22.598Z,2019-11-28T12:31:51.167Z,1405608000,87.8,View,-1.763723,-167.663078,-1.757165,-167.080699,27.607369,-167.759292,27.61423,-167.058389,Selenographic,Equatorial
1480,ch2_tmc_nca_20220123T1809512663_d_img_d18.zip,2022-01-23T18:09:51.266Z,2022-01-23T18:19:54.201Z,1490568000,96.42,View,-87.916041,84.311062,-87.640938,103.116774,-61.224304,-107.464669,-61.205418,-108.935083,Polar stereographic,South
1481,ch2_tmc_ncf_20220729T0249172563_d_img_d32.zip,2022-07-29T02:49:17.256Z,2022-07-29T03:09:26.427Z,2989256000,124.54,View,32.357946,138.017843,32.336138,136.966036,-27.664194,137.782963,-27.686449,136.773765,Selenographic,Equatorial
1482,ch2_tmc_ncf_20220718T0231336107_d_img_d18.zip,2022-07-18T02:31:33.610Z,2022-07-18T02:41:33.119Z,1483456000,116.07,View,3.303922,-76.770252,3.296265,-77.658587,-26.74101,-76.51035,-26.74897,-77.451509,Selenographic,Equatorial
1483,ch2_tmc_ncf_20191127T1051311882_d_img_d18.zip,2019-11-27T10:51:31.188Z,2019-11-27T11:00:56.433Z,1397392000,82.74,View,-1.779153,-153.578088,-1.776008,-153.033736,27.631457,-153.610447,27.632529,-152.973868,Selenographic,Equatorial
1484,ch2_tmc_ncn_20220123T0221531479_d_img_d18.zip,2022-01-23T02:21:53.147Z,2022-01-23T02:36:56.434Z,2233088000,98,View,-74.556119,83.784456,-74.513629,86.507913,-59.637684,-99.007301,-59.618719,-100.286174,Selenographic,Equatorial
1485,ch2_tmc_ncf_20210528T0113235902_d_img_hw1.zip,2021-05-28T01:13:23.590Z,2021-05-28T01:20:45.935Z,1091480000,108.09,View,23.534068,17.525873,23.530356,-4.000799,2.049293,16.537665,2.05871,-3.168494,Selenographic,Equatorial
1486,ch2_tmc_ncn_20221128T0658252902_d_img_d32.zip,2022-11-28T06:58:25.290Z,2022-11-28T07:06:20.797Z,1175544000,119.5,View,44.845284,146.526546,44.854227,147.535837,68.775266,145.185011,68.792893,147.279996,Selenographic,Equatorial
1487,ch2_tmc_ncf_20220720T0133461904_d_img_d32.zip,2022-07-20T01:33:46.190Z,2022-07-20T02:04:03.778Z,4493392000,121.55,View,63.554838,-103.280892,63.531585,-105.326434,-26.438884,-102.487582,-26.450054,-103.473339,Selenographic,Equatorial
1488,ch2_tmc_ncn_20220801T0350481098_d_img_d18.zip,2022-08-01T03:50:48.109Z,2022-08-01T04:01:05.782Z,1527000000,131.64,View,30.368921,97.275818,30.35448,96.277239,-0.090517,97.523842,-0.103599,96.645471,Selenographic,Equatorial
1489,ch2_tmc_ncf_20200607T2239162106_d_img_d18.zip,2020-06-07T22:39:16.210Z,2020-06-07T22:49:52.237Z,1572376000,108.15,View,59.894224,-5.939805,59.895261,-4.364084,27.670799,-5.438442,27.669194,-4.52124,Selenographic,Equatorial
1490,ch2_tmc_nca_20220622T0100261683_d_img_d32.zip,2022-06-22T01:00:26.168Z,2022-06-22T01:10:22.130Z,1473328000,115.91,View,59.376422,-92.820853,59.438318,-94.522839,29.509265,-92.958733,29.570317,-93.966676,Selenographic,Equatorial
1491,ch2_tmc_nca_20220704T1032133105_d_img_d32.zip,2022-07-04T10:32:13.310Z,2022-07-04T10:42:10.291Z,1475848000,115.35,View,58.524579,94.534709,58.192529,93.00656,29.205939,99.888887,29.234026,98.857406,Selenographic,Equatorial
1492,ch2_tmc_nca_20221202T1331333518_d_img_d32.zip,2022-12-02T13:31:33.351Z,2022-12-02T13:39:27.633Z,1171104000,116.67,View,46.355487,91.447785,46.345798,92.561085,70.510003,91.605479,70.488329,94.095408,Selenographic,Equatorial
1493,ch2_tmc_ncf_20220731T0409477869_d_img_d18.zip,2022-07-31T04:09:47.786Z,2022-07-31T04:19:40.124Z,1466120000,129.46,View,32.441449,110.419926,32.432239,109.289098,3.104383,110.568094,3.097097,109.606895,Selenographic,Equatorial
1494,ch2_tmc_ncn_20220525T2157424837_d_img_d18.zip,2022-05-25T21:57:42.483Z,2022-05-25T22:17:12.393Z,2892224000,114.7,View,1.632026,-96.650085,1.638391,-95.852834,-56.988751,-95.901593,-56.972927,-94.517176,Selenographic,Equatorial
1495,ch2_tmc_ncn_20220117T1643206965_d_img_d32.zip,2022-01-17T16:43:20.696Z,2022-01-17T16:58:32.170Z,2253312000,105.76,View,-74.210246,151.70506,-74.21645,154.426661,-59.827975,-25.596195,-59.832392,-26.985091,Selenographic,Equatorial
1496,ch2_tmc_ncf_20220717T1831056810_d_img_d18.zip,2022-07-17T18:31:05.681Z,2022-07-17T18:50:41.294Z,2906328000,113.69,View,23.339125,-72.540953,23.330587,-73.527227,-35.521168,-72.05937,-35.529959,-73.087028,Selenographic,Equatorial
1497,ch2_tmc_ncn_20220624T0408587936_d_img_d32.zip,2022-06-24T04:08:58.793Z,2022-06-24T04:39:03.202Z,4460784000,112.09,View,61.329581,-121.790477,61.316956,-123.426981,-28.612697,-121.619265,-28.619928,-122.441603,Selenographic,Equatorial
1498,ch2_tmc_ncn_20210513T1018118046_d_img_d18.zip,2021-05-13T10:18:11.804Z,2021-05-13T10:27:17.743Z,1349664000,101.61,View,-57.66193,-161.786784,-57.661083,-160.417003,-85.330919,-165.182988,-85.328466,-156.938124,Polar stereographic,South
1499,ch2_tmc_ncf_20220615T2142565139_d_img_d32.zip,2022-06-15T21:42:56.513Z,2022-06-15T21:44:25.187Z,219224000,108.73,View,19.31397,-13.443998,19.310411,-12.596798,14.844182,-13.468114,14.840711,-12.644049,Selenographic,Equatorial
1500,ch2_tmc_ncn_20211217T1823234539_d_img_d32.zip,2021-12-17T18:23:23.453Z,2021-12-17T18:37:50.873Z,2144352000,82.68,,-61.137926,20.469945,-61.133435,21.721748,-16.239119,20.424013,-16.236691,20.99227,Selenographic,Equatorial
1501,ch2_tmc_nca_20220708T1512532577_d_img_d32.zip,2022-07-08T15:12:53.257Z,2022-07-08T15:21:23.568Z,1261584000,120.86,View,59.398893,47.813528,59.387425,46.148691,33.73828,47.782893,33.730147,46.700489,Selenographic,Equatorial
1502,ch2_tmc_ncn_20210531T1923037425_d_img_d18.zip,2021-05-31T19:23:03.742Z,2021-05-31T19:38:25.157Z,2277904000,101.57,View,-36.445927,-43.195234,-36.441359,-42.261866,-83.352589,-43.737303,-83.325619,-37.956156,Polar stereographic,South
1503,ch2_tmc_ncf_20200728T1205129323_d_img_d18.zip,2020-07-28T12:05:12.932Z,2020-07-28T12:15:54.751Z,1585024000,117.24,View,-27.016476,49.479685,-27.030457,48.466294,-59.047017,50.594938,-59.069715,48.915533,Selenographic,Equatorial
1504,ch2_tmc_ncn_20200607T1842575252_d_img_d18.zip,2020-06-07T18:42:57.525Z,2020-06-07T18:53:33.422Z,1572056000,108.03,View,61.547329,-3.719535,61.554974,-2.228821,29.362782,-3.199349,29.368012,-2.361641,Selenographic,Equatorial
1505,ch2_tmc_nca_20220123T2007488117_d_img_d18.zip,2022-01-23T20:07:48.811Z,2022-01-23T20:17:45.621Z,1475424000,96.47,View,-88.183891,84.170447,-87.881903,105.154949,-61.268807,-108.505338,-61.250067,-109.977579,Polar stereographic,South
1506,ch2_tmc_nca_20220719T1938315184_d_img_d18.zip,2022-07-19T19:38:31.518Z,2022-07-19T19:48:00.597Z,1408024000,130.23,View,59.443655,-98.610276,59.517456,-100.478115,31.190897,-98.833388,31.264485,-99.985402,Selenographic,Equatorial
1507,ch2_tmc_nca_20200603T1219138261_d_img_d18.zip,2020-06-03T12:19:13.826Z,2020-06-03T12:29:06.991Z,1466048000,106.96,View,62.80422,51.3123,62.822913,52.928495,32.801722,52.452964,32.821152,53.403717,Selenographic,Equatorial
1508,ch2_tmc_ncf_20200724T1341163634_d_img_d18.zip,2020-07-24T13:41:16.363Z,2020-07-24T13:51:54.305Z,1577112000,112.94,View,-26.996383,101.140668,-27.014155,100.182577,-59.014779,102.585438,-59.046003,100.966558,Selenographic,Equatorial
1509,ch2_tmc_ncn_20220109T0824167590_d_img_d32.zip,2022-01-09T08:24:16.759Z,2022-01-09T08:39:14.920Z,2220400000,94.59,View,-75.085399,-94.258863,-75.04494,-91.711478,-59.000202,82.647548,-58.982112,81.436346,Polar stereographic,South
1510,ch2_tmc_ncn_20221117T0046153949_d_img_d32.zip,2022-11-17T00:46:15.394Z,2022-11-17T00:54:09.996Z,1173304000,107.46,View,44.573289,-64.334303,44.568135,-63.370543,68.697284,-64.326951,68.685949,-62.383447,Selenographic,Equatorial
1511,ch2_tmc_nca_20200705T1815046089_d_img_d18.zip,2020-07-05T18:15:04.608Z,2020-07-05T18:20:06.814Z,747112000,118.77,View,69.924731,-11.070386,69.91395,-13.513244,54.72064,-11.292448,54.713445,-12.802836,Selenographic,Equatorial
1512,ch2_tmc_ncn_20220610T1003029246_d_img_d32.zip,2022-06-10T10:03:02.924Z,2022-06-10T10:17:59.943Z,2217592000,114.22,View,1.630192,58.764337,1.636975,59.517254,-43.403657,58.953806,-43.394344,60.007739,Selenographic,Equatorial
1513,ch2_tmc_ncn_20191221T0601071304_d_img_g26.zip,2019-12-21T06:01:07.130Z,2019-12-21T06:04:13.706Z,461256000,79.78,View,0.295254,-107.917997,0.290895,-107.405595,9.995239,-107.763947,9.990806,-107.248645,Selenographic,Equatorial
1514,ch2_tmc_ncn_20221117T2029512224_d_img_n18.zip,2022-11-17T20:29:51.222Z,2022-11-17T20:37:46.658Z,1175368000,106.24,View,44.594743,-75.089018,44.587122,-74.140102,68.784607,-74.868596,68.768538,-72.947116,Selenographic,Equatorial
1515,ch2_tmc_ncf_20200720T0330044364_d_img_d18.zip,2020-07-20T03:30:04.436Z,2020-07-20T03:40:41.356Z,1574584000,113.96,View,-26.963511,159.337264,-26.964244,158.373796,-58.915247,159.611935,-58.915963,157.954944,Selenographic,Equatorial
1516,ch2_tmc_nca_20220716T2233222974_d_img_d18.zip,2022-07-16T22:33:22.297Z,2022-07-16T22:40:24.121Z,1042560000,121.81,View,59.394415,-61.662897,59.391974,-63.411847,38.288501,-62.184109,38.305503,-63.34115,Selenographic,Equatorial
1517,ch2_tmc_nca_20221127T1313362113_d_img_d32.zip,2022-11-27T13:13:36.211Z,2022-11-27T13:21:34.430Z,1182248000,118.63,View,46.353209,156.078699,46.364688,157.200304,70.547541,154.426625,70.571058,156.897254,Selenographic,Equatorial
1518,ch2_tmc_nca_20220608T1258481531_d_img_d32.zip,2022-06-08T12:58:48.153Z,2022-06-08T13:08:41.325Z,1466048000,107.03,View,-26.938793,83.687391,-26.925764,84.574662,-56.92353,84.099109,-56.90326,85.537679,Selenographic,Equatorial
1519,ch2_tmc_nca_20220729T0646079159_d_img_d32.zip,2022-07-29T06:46:07.915Z,2022-07-29T07:06:16.348Z,2989672000,124.22,View,28.52213,135.841568,28.521728,134.826425,-31.453119,135.605306,-31.45374,134.561462,Selenographic,Equatorial
1520,ch2_tmc_nca_20200611T2110065660_d_img_d18.zip,2020-06-11T21:10:06.566Z,2020-06-11T21:20:41.906Z,1572064000,107.51,View,64.08194,-59.280881,64.138068,-57.471289,31.910567,-57.729537,31.955422,-56.780303,Selenographic,Equatorial
1521,ch2_tmc_ncn_20220719T0152362943_d_img_d18.zip,2022-07-19T01:52:36.294Z,2022-07-19T02:12:47.808Z,2995080000,126.38,View,61.544475,-90.403595,61.521746,-92.135209,1.555495,-89.792721,1.543754,-90.628354,Selenographic,Equatorial
1522,ch2_tmc_ncn_20220120T1921277941_d_img_d18.zip,2022-01-20T19:21:27.794Z,2022-01-20T19:36:08.176Z,2176464000,98.94,View,-74.350206,113.56695,-74.316501,116.167423,-60.939606,-68.470901,-60.923335,-69.814526,Selenographic,Equatorial
1523,ch2_tmc_ncf_20220710T1831594247_d_img_d32.zip,2022-07-10T18:31:59.424Z,2022-07-10T18:46:29.186Z,2150200000,122.17,View,63.131154,21.291099,63.144869,19.376355,19.787852,20.049754,19.795294,19.076918,Selenographic,Equatorial
1524,ch2_tmc_ncn_20210517T1712004436_d_img_hw1.zip,2021-05-17T17:12:00.443Z,2021-05-17T17:16:04.530Z,603432000,112.07,View,-70.50908,142.257128,-70.516935,144.605547,-82.768669,141.429011,-82.737802,147.493694,Polar stereographic,South
1525,ch2_tmc_ncn_20220726T0336355477_d_img_d32.zip,2022-07-26T03:36:35.547Z,2022-07-26T03:46:38.793Z,1491328000,129.58,View,61.279197,176.356239,61.266508,174.651883,31.372616,176.145281,31.368916,175.1278,Selenographic,Equatorial
1526,ch2_tmc_nca_20211112T1307476929_d_img_d18.zip,2021-11-12T13:07:47.692Z,2021-11-12T13:18:21.752Z,1565840000,102.96,View,-89.005209,7.588539,-89.529143,-45.046994,-58.420791,123.906484,-58.43156,125.348958,Polar stereographic,South
1527,ch2_tmc_ncn_20220708T1711196157_d_img_d32.zip,2022-07-08T17:11:19.615Z,2022-07-08T17:19:35.275Z,1224752000,120.75,View,61.227631,46.703406,61.217538,45.116278,36.424807,46.671565,36.417828,45.666345,Selenographic,Equatorial
1528,ch2_tmc_ncn_20220527T0134064246_d_img_d18.zip,2022-05-27T01:34:06.424Z,2022-05-27T01:54:10.479Z,2976640000,121.4,View,31.526746,-112.251797,31.537697,-111.291506,-28.409655,-111.738754,-28.399311,-110.835841,Selenographic,Equatorial
1529,ch2_tmc_ncf_20220127T0434599637_d_img_d18.zip,2022-01-27T04:34:59.963Z,2022-01-27T04:50:07.346Z,2243216000,96.91,View,-76.163919,26.529085,-76.168684,29.962305,-58.079107,-150.726302,-58.081736,-152.068456,Selenographic,Equatorial
1530,ch2_tmc_ncn_20221202T1137451210_d_img_n18.zip,2022-12-02T11:37:45.121Z,2022-12-02T11:41:08.870Z,503712000,116.39,View,58.566128,92.674402,58.554184,94.057651,68.86953,92.797769,68.851318,94.864636,Selenographic,Equatorial
1531,ch2_tmc_ncn_20211216T1250305483_d_img_d32.zip,2021-12-16T12:50:30.548Z,2021-12-16T13:04:54.793Z,2136560000,80.14,View,-61.26249,36.093092,-61.270743,37.293809,-16.370886,36.609885,-16.376188,37.160344,Selenographic,Equatorial
1532,ch2_tmc_ncn_20211115T1549013919_d_img_d18.zip,2021-11-15T15:49:01.391Z,2021-11-15T16:00:05.963Z,1642944000,103.26,View,-87.537109,-63.453919,-87.822309,-78.972017,-58.310378,82.278785,-58.331308,83.575677,Polar stereographic,South
1533,ch2_tmc_ncf_20211112T1307476960_d_img_d18.zip,2021-11-12T13:07:47.696Z,2021-11-12T13:18:21.558Z,1565784000,102.96,View,-86.050728,-41.69743,-86.148908,-53.40065,-61.610069,123.734745,-61.62257,125.321287,Polar stereographic,South
1534,ch2_tmc_nca_20221122T0700519332_d_img_d32.zip,2022-11-22T07:00:51.933Z,2022-11-22T07:08:33.695Z,1143640000,104.67,View,46.134797,-133.545469,46.132277,-132.585598,69.942013,-133.871478,69.935943,-131.811112,Selenographic,Equatorial
1535,ch2_tmc_ncf_20220623T0234456652_d_img_d32.zip,2022-06-23T02:34:45.665Z,2022-06-23T03:04:42.902Z,4443064000,111.08,View,63.03628,-107.929867,63.019363,-109.77195,-27.062378,-107.269214,-27.070616,-108.171798,Selenographic,Equatorial
1536,ch2_tmc_nca_20211127T1936383269_d_img_d18.zip,2021-11-27T19:36:38.326Z,2021-11-27T19:46:53.927Z,1519816000,103.37,View,-59.790613,-78.263464,-59.817139,-76.731711,-28.721296,-77.031805,-28.737883,-76.192949,Selenographic,Equatorial
1537,ch2_tmc_nca_20220622T0516236831_d_img_d32.zip,2022-06-22T05:16:23.683Z,2022-06-22T05:26:19.645Z,1473328000,108.77,View,-0.503519,-94.955908,-0.446071,-95.836984,-30.384769,-94.527041,-30.336692,-95.500938,Selenographic,Equatorial
1538,ch2_tmc_nca_20220625T0207153398_d_img_d32.zip,2022-06-25T02:07:15.339Z,2022-06-25T02:17:16.424Z,1485992000,112.72,View,-0.423053,-134.33244,-0.451486,-135.186156,-30.400568,-133.855367,-30.396146,-134.782713,Selenographic,Equatorial
1539,ch2_tmc_ncn_20221130T1609523761_d_img_d32.zip,2022-11-30T16:09:52.376Z,2022-11-30T16:17:41.945Z,1160864000,113.28,View,44.923731,116.144982,44.91861,117.10727,68.743791,116.011513,68.733488,117.999319,Selenographic,Equatorial
1540,ch2_tmc_ncf_20220716T1648052108_d_img_d18.zip,2022-07-16T16:48:05.210Z,2022-07-16T16:55:18.264Z,1070592000,121.2,View,33.242733,-58.408828,33.235177,-59.498146,11.648849,-58.409674,11.642222,-59.334637,Selenographic,Equatorial
1541,ch2_tmc_ncn_20210512T0829023655_d_img_d18.zip,2021-05-12T08:29:02.365Z,2021-05-12T08:38:26.894Z,1395624000,104.22,View,-36.621497,-147.227438,-36.615398,-146.227565,-65.102221,-147.308542,-65.093038,-145.592634,Selenographic,Equatorial
1542,ch2_tmc_ncn_20220525T0018254391_d_img_d18.zip,2022-05-25T00:18:25.439Z,2022-05-25T00:27:14.638Z,1308280000,112.82,View,-28.719861,-84.376124,-28.708257,-83.506029,-55.34987,-83.996427,-55.33203,-82.687511,Selenographic,Equatorial
1543,ch2_tmc_ncn_20221127T0520227571_d_img_d32.zip,2022-11-27T05:20:22.757Z,2022-11-27T05:28:13.180Z,1162976000,116.84,View,44.822276,160.571081,44.831553,161.535818,68.580457,159.242754,68.598278,161.234195,Selenographic,Equatorial
1544,ch2_tmc_ncf_20220731T1203303928_d_img_d18.zip,2022-07-31T12:03:30.392Z,2022-07-31T12:15:10.281Z,1731128000,129.24,View,32.361878,106.033658,32.346609,104.909453,-2.22539,106.240105,-2.23858,105.285795,Selenographic,Equatorial
1545,ch2_tmc_ncf_20220709T1255413663_d_img_d32.zip,2022-07-09T12:55:41.366Z,2022-07-09T13:10:39.125Z,2219424000,123.27,View,62.962496,36.743336,62.96231,34.896523,18.245456,36.105272,18.245497,35.138643,Selenographic,Equatorial
1546,ch2_tmc_ncn_20210518T0658133208_d_img_d18.zip,2021-05-18T06:58:13.320Z,2021-05-18T07:06:49.198Z,1275344000,109.78,View,-57.421499,134.837245,-57.422118,136.308941,-83.3425,133.645667,-83.332786,140.124899,Polar stereographic,South
1547,ch2_tmc_nca_20220112T1458093677_d_img_d32.zip,2022-01-12T14:58:09.367Z,2022-01-12T15:13:05.483Z,2215344000,89.18,View,-73.024987,-140.309069,-73.011955,-137.838281,-60.861191,40.059956,-60.855913,38.717983,Selenographic,Equatorial
1548,ch2_tmc_ncf_20220603T0757156355_d_img_d32.zip,2022-06-03T07:57:15.635Z,2022-06-03T08:27:06.733Z,4427872000,123.49,View,59.87631,152.469796,59.876335,154.01677,-30.266515,152.206629,-30.255284,153.24408,Selenographic,Equatorial
1549,ch2_tmc_nca_20220608T1427113135_d_img_d32.zip,2022-06-08T14:27:11.313Z,2022-06-08T14:56:47.538Z,4389944000,107.89,View,63.181113,80.763406,63.197246,82.461504,-26.760631,82.617003,-26.752285,83.521753,Selenographic,Equatorial
1550,ch2_tmc_nca_20220725T0012206811_d_img_d32.zip,2022-07-25T00:12:20.681Z,2022-07-25T00:22:26.878Z,1498624000,128.17,View,19.306096,-168.794903,19.232715,-169.80364,-10.633196,-169.095991,-10.700099,-170.050923,Selenographic,Equatorial
1551,ch2_tmc_nca_20221129T1431289677_d_img_d32.zip,2022-11-29T14:31:28.967Z,2022-11-29T14:39:16.779Z,1156520000,114.78,View,46.414895,129.672581,46.408357,130.785211,70.199439,128.819767,70.193808,131.210154,Selenographic,Equatorial
1552,ch2_tmc_nca_20211114T1815074727_d_img_d18.zip,2021-11-14T18:15:07.472Z,2021-11-14T18:26:05.473Z,1627752000,91.88,View,-88.579386,-18.422801,-89.156253,-38.490049,-56.844886,94.257019,-56.864038,95.488441,Polar stereographic,South
1553,ch2_tmc_nca_20200108T0600101701_d_img_gds.zip,2020-01-08T06:00:10.170Z,2020-01-08T06:10:01.142Z,1460992000,97.82,View,-27.216305,15.237466,-27.212939,14.419404,2.965937,15.132282,2.968997,14.418901,Selenographic,Equatorial
1554,ch2_tmc_nca_20211215T1123225673_d_img_d32.zip,2021-12-15T11:23:22.567Z,2021-12-15T11:37:44.385Z,2131808000,82.18,View,-29.961856,50.610703,-30.004614,51.29761,14.925766,51.16453,14.878254,51.790393,Selenographic,Equatorial
1555,ch2_tmc_ncf_20220607T1253065081_d_img_d32.zip,2022-06-07T12:53:06.508Z,2022-06-07T13:22:35.973Z,4374432000,105.67,View,59.751619,94.980643,59.776259,96.452387,-30.180183,96.828754,-30.161714,97.73197,Selenographic,Equatorial
1556,ch2_tmc_ncf_20200710T2315124259_d_img_d18.zip,2020-07-10T23:15:12.425Z,2020-07-10T23:25:40.132Z,1551808000,101.56,View,-27.367096,-79.109469,-27.396311,-79.967388,-59.288374,-77.586284,-59.329079,-79.04571,Selenographic,Equatorial
1557,ch2_tmc_nca_20220709T1454084172_d_img_d32.zip,2022-07-09T14:54:08.417Z,2022-07-09T15:09:04.409Z,2215056000,123.29,View,59.335688,35.641841,59.330568,33.990474,14.376931,35.075879,14.36929,34.125191,Selenographic,Equatorial
1558,ch2_tmc_nca_20221202T1137451210_d_img_n18.zip,2022-12-02T11:37:45.121Z,2022-12-02T11:41:08.870Z,503712000,116.39,View,60.256558,92.609164,60.243529,94.226444,70.616485,92.703978,70.595672,95.201281,Selenographic,Equatorial
1559,ch2_tmc_ncn_20221201T1351354757_d_img_n18.zip,2022-12-01T13:51:35.475Z,2022-12-01T13:59:25.406Z,1162816000,114.35,View,44.820955,104.40953,44.814882,105.390442,68.670275,104.481031,68.656242,106.513663,Selenographic,Equatorial
1560,ch2_tmc_ncf_20210518T0658133208_d_img_d18.zip,2021-05-18T06:58:13.320Z,2021-05-18T07:06:49.198Z,1275344000,109.78,View,-59.280204,134.704438,-59.283692,136.447397,-85.103367,132.265098,-85.093788,142.153617,Polar stereographic,South
1561,ch2_tmc_ncn_20220723T0507548136_d_img_d32.zip,2022-07-23T05:07:54.813Z,2022-07-23T05:14:31.969Z,979664000,107.21,View,-38.712064,-144.626029,-38.711553,-145.653192,-58.651051,-144.58809,-58.649238,-145.999508,Selenographic,Equatorial
1562,ch2_tmc_ncn_20221118T0026353667_d_img_d32.zip,2022-11-18T00:26:35.366Z,2022-11-18T00:34:27.466Z,1167120000,105.52,View,44.669687,-77.241996,44.662342,-76.30151,68.711763,-76.997118,68.696017,-75.101438,Selenographic,Equatorial
1563,ch2_tmc_nca_20220124T2134498810_d_img_d18.zip,2022-01-24T21:34:49.881Z,2022-01-24T21:49:59.315Z,2248288000,98.69,View,-72.311862,58.796526,-72.282506,61.582543,-61.479247,-122.040631,-61.465182,-123.55632,Selenographic,Equatorial
1564,ch2_tmc_nca_20220717T1831056810_d_img_d18.zip,2022-07-17T18:31:05.681Z,2022-07-17T18:50:41.294Z,2906328000,113.69,View,19.511427,-72.5051,19.494996,-73.466899,-39.056497,-71.94499,-39.073955,-73.023507,Selenographic,Equatorial
1565,ch2_tmc_ncn_20221126T0738482951_d_img_d32.zip,2022-11-26T07:38:48.295Z,2022-11-26T07:46:42.278Z,1171776000,112.61,View,44.734598,172.778591,44.740941,173.707781,68.789579,171.568921,68.802894,173.506905,Selenographic,Equatorial
1566,ch2_tmc_ncn_20200703T1535027868_d_img_d18.zip,2020-07-03T15:35:02.786Z,2020-07-03T15:40:07.163Z,752480000,120.53,View,-24.827076,16.939328,-24.831737,16.045914,-39.977394,16.963771,-39.981894,15.930867,Selenographic,Equatorial
1567,ch2_tmc_nca_20200624T0243202023_d_img_d18.zip,2020-06-24T02:43:20.202Z,2020-06-24T02:47:40.935Z,644584000,111,View,44.391745,141.148022,44.314127,142.2267,31.832157,141.28652,31.750201,142.22622,Selenographic,Equatorial
1568,ch2_tmc_nca_20220710T1831594280_d_img_d32.zip,2022-07-10T18:31:59.428Z,2022-07-10T18:46:29.189Z,2150208000,122.17,View,59.466689,21.092801,59.462601,19.387316,15.851025,20.036323,15.840189,19.083493,Selenographic,Equatorial
1569,ch2_tmc_ncn_20220715T2305386837_d_img_d32.zip,2022-07-15T23:05:38.683Z,2022-07-15T23:18:57.938Z,1977416000,115.39,View,21.276883,-48.647248,21.274023,-49.519625,-18.712453,-48.766495,-18.715032,-49.584281,Selenographic,Equatorial
1570,ch2_tmc_ncn_20220709T1057151934_d_img_d32.zip,2022-07-09T10:57:15.193Z,2022-07-09T11:11:36.278Z,2128736000,123,View,61.239059,37.611151,61.237778,36.042409,18.170559,37.145286,18.16937,36.279198,Selenographic,Equatorial
1571,ch2_tmc_ncn_20211224T1749511513_d_img_d18.zip,2021-12-24T17:49:51.151Z,2021-12-24T17:58:38.613Z,1303984000,89.43,View,-61.301815,-71.742115,-61.284708,-73.066233,-34.205933,-71.233193,-34.197132,-71.939854,Selenographic,Equatorial
1572,ch2_tmc_ncn_20220112T1458093645_d_img_d32.zip,2022-01-12T14:58:09.364Z,2022-01-12T15:13:05.486Z,2215344000,89.18,View,-74.54886,-140.192584,-74.536386,-137.755696,-59.481443,39.992079,-59.476597,38.83324,Selenographic,Equatorial
1573,ch2_tmc_ncn_20220622T0100261715_d_img_d32.zip,2022-06-22T01:00:26.171Z,2022-06-22T01:10:22.133Z,1473328000,115.91,View,61.205087,-92.902826,61.198655,-94.516525,31.35875,-93.026709,31.350875,-93.948045,Selenographic,Equatorial
1574,ch2_tmc_ncn_20200720T0726007861_d_img_d18.zip,2020-07-20T07:26:00.786Z,2020-07-20T07:36:38.242Z,1577120000,114.31,View,-28.807419,157.135845,-28.807594,156.261906,-60.798181,157.455313,-60.798799,155.884538,Selenographic,Equatorial
1575,ch2_tmc_nca_20220525T0018254424_d_img_d18.zip,2022-05-25T00:18:25.442Z,2022-05-25T00:27:14.638Z,1308272000,112.82,View,-26.928683,-84.447176,-26.915246,-83.495503,-53.602724,-84.109289,-53.582865,-82.714919,Selenographic,Equatorial
